,wave,iid,pid,gender,field_cd,undergra,age,age_o,race,race_o,imprace,imprelig,from,zipcode,goal,income,career_c,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,match,dec_o
119,1,12,10.0,1,1.0,,22.0,26.0,2.0,2.0,1.0,1.0,England,"14,850",1.0,"29,237.00",1.0,15.0,15.0,15.0,40.0,10.0,5.0,1.0,1.0,1.0,1.0,1.0,,0,0
120,1,13,1.0,1,1.0,,22.0,21.0,4.0,4.0,3.0,5.0,Southern California,"92,821",2.0,,1.0,15.0,20.0,20.0,15.0,15.0,15.0,5.0,8.0,9.0,8.0,5.0,7.0,1,1
121,1,13,2.0,1,1.0,,22.0,24.0,4.0,2.0,3.0,5.0,Southern California,"92,821",2.0,,1.0,45.0,5.0,25.0,20.0,0.0,5.0,5.0,8.0,9.0,6.0,3.0,4.0,0,0
122,1,13,3.0,1,1.0,,22.0,25.0,4.0,2.0,3.0,5.0,Southern California,"92,821",2.0,,1.0,35.0,10.0,35.0,10.0,10.0,0.0,7.0,9.0,9.0,7.0,9.0,7.0,0,0
123,1,13,4.0,1,1.0,,22.0,23.0,4.0,2.0,3.0,5.0,Southern California,"92,821",2.0,,1.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,7.0,8.0,8.0,6.0,7.0,0,0
124,1,13,5.0,1,1.0,,22.0,21.0,4.0,2.0,3.0,5.0,Southern California,"92,821",2.0,,1.0,20.0,5.0,25.0,25.0,10.0,15.0,4.0,6.0,8.0,8.0,6.0,5.0,0,0
125,1,13,6.0,1,1.0,,22.0,23.0,4.0,4.0,3.0,5.0,Southern California,"92,821",2.0,,1.0,10.0,25.0,20.0,25.0,5.0,15.0,4.0,7.0,9.0,4.0,3.0,2.0,0,0
126,1,13,7.0,1,1.0,,22.0,22.0,4.0,4.0,3.0,5.0,Southern California,"92,821",2.0,,1.0,15.0,15.0,25.0,20.0,15.0,10.0,3.0,6.0,8.0,7.0,8.0,8.0,0,0
127,1,13,8.0,1,1.0,,22.0,25.0,4.0,2.0,3.0,5.0,Southern California,"92,821",2.0,,1.0,9.09,18.18,27.27,18.18,18.18,9.09,5.0,8.0,8.0,6.0,7.0,7.0,1,1
128,1,13,9.0,1,1.0,,22.0,26.0,4.0,6.0,3.0,5.0,Southern California,"92,821",2.0,,1.0,20.0,10.0,20.0,30.0,10.0,10.0,5.0,10.0,10.0,6.0,6.0,6.0,1,1
129,1,13,10.0,1,1.0,,22.0,26.0,4.0,2.0,3.0,5.0,Southern California,"92,821",2.0,,1.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,10.0,10.0,10.0,6.0,,1,1
130,1,14,1.0,1,1.0,,23.0,21.0,2.0,4.0,1.0,1.0,"Cincinnati, Ohio","45,243",2.0,"56,580.00",1.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,6.0,8.0,7.0,6.0,8.0,1,1
131,1,14,2.0,1,1.0,,23.0,24.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,243",2.0,"56,580.00",1.0,45.0,5.0,25.0,20.0,0.0,5.0,7.0,9.0,7.0,6.0,5.0,7.0,1,1
132,1,14,3.0,1,1.0,,23.0,25.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,243",2.0,"56,580.00",1.0,35.0,10.0,35.0,10.0,10.0,0.0,9.0,7.0,9.0,7.0,9.0,7.0,0,0
133,1,14,4.0,1,1.0,,23.0,23.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,243",2.0,"56,580.00",1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,10.0,7.0,10.0,7.0,10.0,1,1
134,1,14,5.0,1,1.0,,23.0,21.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,243",2.0,"56,580.00",1.0,20.0,5.0,25.0,25.0,10.0,15.0,8.0,5.0,5.0,7.0,7.0,9.0,1,1
135,1,14,6.0,1,1.0,,23.0,23.0,2.0,4.0,1.0,1.0,"Cincinnati, Ohio","45,243",2.0,"56,580.00",1.0,10.0,25.0,20.0,25.0,5.0,15.0,8.0,6.0,7.0,8.0,2.0,8.0,1,1
136,1,14,7.0,1,1.0,,23.0,22.0,2.0,4.0,1.0,1.0,"Cincinnati, Ohio","45,243",2.0,"56,580.00",1.0,15.0,15.0,25.0,20.0,15.0,10.0,7.0,8.0,8.0,7.0,7.0,6.0,1,1
137,1,14,8.0,1,1.0,,23.0,25.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,243",2.0,"56,580.00",1.0,9.09,18.18,27.27,18.18,18.18,9.09,8.0,6.0,5.0,6.0,6.0,5.0,1,1
138,1,14,9.0,1,1.0,,23.0,26.0,2.0,6.0,1.0,1.0,"Cincinnati, Ohio","45,243",2.0,"56,580.00",1.0,20.0,10.0,20.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,7.0,1,1
139,1,14,10.0,1,1.0,,23.0,26.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,243",2.0,"56,580.00",1.0,15.0,15.0,15.0,40.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,,0,0
140,1,15,1.0,1,1.0,,24.0,21.0,3.0,4.0,3.0,1.0,Miami,"33,183",1.0,"36,782.00",1.0,15.0,20.0,20.0,15.0,15.0,15.0,5.0,6.0,7.0,7.0,6.0,6.0,1,1
141,1,15,2.0,1,1.0,,24.0,24.0,3.0,2.0,3.0,1.0,Miami,"33,183",1.0,"36,782.00",1.0,45.0,5.0,25.0,20.0,0.0,5.0,6.0,8.0,7.0,9.0,7.0,8.0,0,0
142,1,15,3.0,1,1.0,,24.0,25.0,3.0,2.0,3.0,1.0,Miami,"33,183",1.0,"36,782.00",1.0,35.0,10.0,35.0,10.0,10.0,0.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0
143,1,15,4.0,1,1.0,,24.0,23.0,3.0,2.0,3.0,1.0,Miami,"33,183",1.0,"36,782.00",1.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,9.0,8.0,9.0,8.0,9.0,0,0
144,1,15,5.0,1,1.0,,24.0,21.0,3.0,2.0,3.0,1.0,Miami,"33,183",1.0,"36,782.00",1.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,7.0,7.0,5.0,4.0,8.0,0,0
145,1,15,6.0,1,1.0,,24.0,23.0,3.0,4.0,3.0,1.0,Miami,"33,183",1.0,"36,782.00",1.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,4.0,8.0,8.0,4.0,2.0,0,0
146,1,15,7.0,1,1.0,,24.0,22.0,3.0,4.0,3.0,1.0,Miami,"33,183",1.0,"36,782.00",1.0,15.0,15.0,25.0,20.0,15.0,10.0,4.0,7.0,7.0,4.0,8.0,5.0,0,0
147,1,15,8.0,1,1.0,,24.0,25.0,3.0,2.0,3.0,1.0,Miami,"33,183",1.0,"36,782.00",1.0,9.09,18.18,27.27,18.18,18.18,9.09,6.0,8.0,8.0,5.0,6.0,7.0,1,1
148,1,15,9.0,1,1.0,,24.0,26.0,3.0,6.0,3.0,1.0,Miami,"33,183",1.0,"36,782.00",1.0,20.0,10.0,20.0,30.0,10.0,10.0,5.0,10.0,8.0,8.0,5.0,5.0,1,1
149,1,15,10.0,1,1.0,,24.0,26.0,3.0,2.0,3.0,1.0,Miami,"33,183",1.0,"36,782.00",1.0,15.0,15.0,15.0,40.0,10.0,5.0,5.0,7.0,7.0,7.0,7.0,,0,0
150,1,16,1.0,1,8.0,,25.0,21.0,2.0,4.0,9.0,2.0,Milan - Italy,"26,900",1.0,,7.0,15.0,20.0,20.0,15.0,15.0,15.0,4.0,9.0,7.0,4.0,6.0,4.0,0,0
151,1,16,2.0,1,8.0,,25.0,24.0,2.0,2.0,9.0,2.0,Milan - Italy,"26,900",1.0,,7.0,45.0,5.0,25.0,20.0,0.0,5.0,8.0,7.0,8.0,3.0,6.0,2.0,0,0
152,1,16,3.0,1,8.0,,25.0,25.0,2.0,2.0,9.0,2.0,Milan - Italy,"26,900",1.0,,7.0,35.0,10.0,35.0,10.0,10.0,0.0,8.0,10.0,10.0,7.0,9.0,9.0,0,0
153,1,16,4.0,1,8.0,,25.0,23.0,2.0,2.0,9.0,2.0,Milan - Italy,"26,900",1.0,,7.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,8.0,4.0,8.0,2.0,0,0
154,1,16,5.0,1,8.0,,25.0,21.0,2.0,2.0,9.0,2.0,Milan - Italy,"26,900",1.0,,7.0,20.0,5.0,25.0,25.0,10.0,15.0,5.0,6.0,7.0,5.0,7.0,8.0,0,1
155,1,16,6.0,1,8.0,,25.0,23.0,2.0,4.0,9.0,2.0,Milan - Italy,"26,900",1.0,,7.0,10.0,25.0,20.0,25.0,5.0,15.0,3.0,7.0,6.0,1.0,1.0,1.0,0,0
156,1,16,7.0,1,8.0,,25.0,22.0,2.0,4.0,9.0,2.0,Milan - Italy,"26,900",1.0,,7.0,15.0,15.0,25.0,20.0,15.0,10.0,4.0,8.0,7.0,4.0,5.0,4.0,0,0
157,1,16,8.0,1,8.0,,25.0,25.0,2.0,2.0,9.0,2.0,Milan - Italy,"26,900",1.0,,7.0,9.09,18.18,27.27,18.18,18.18,9.09,6.0,8.0,8.0,5.0,6.0,7.0,1,1
158,1,16,9.0,1,8.0,,25.0,26.0,2.0,6.0,9.0,2.0,Milan - Italy,"26,900",1.0,,7.0,20.0,10.0,20.0,30.0,10.0,10.0,8.0,9.0,9.0,7.0,6.0,5.0,1,1
159,1,16,10.0,1,8.0,,25.0,26.0,2.0,2.0,9.0,2.0,Milan - Italy,"26,900",1.0,,7.0,15.0,15.0,15.0,40.0,10.0,5.0,5.0,10.0,6.0,4.0,6.0,,0,0
160,1,17,1.0,1,13.0,,30.0,21.0,2.0,4.0,1.0,1.0,"Georgia, USA","30,677",3.0,"38,548.00",2.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,6.0,7.0,4.0,6.0,7.0,0,1
161,1,17,2.0,1,13.0,,30.0,24.0,2.0,2.0,1.0,1.0,"Georgia, USA","30,677",3.0,"38,548.00",2.0,45.0,5.0,25.0,20.0,0.0,5.0,7.0,5.0,9.0,6.0,7.0,9.0,0,1
162,1,17,3.0,1,13.0,,30.0,25.0,2.0,2.0,1.0,1.0,"Georgia, USA","30,677",3.0,"38,548.00",2.0,35.0,10.0,35.0,10.0,10.0,0.0,8.0,9.0,10.0,7.0,7.0,9.0,0,0
163,1,17,4.0,1,13.0,,30.0,23.0,2.0,2.0,1.0,1.0,"Georgia, USA","30,677",3.0,"38,548.00",2.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,7.0,10.0,5.0,0,0
164,1,17,5.0,1,13.0,,30.0,21.0,2.0,2.0,1.0,1.0,"Georgia, USA","30,677",3.0,"38,548.00",2.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,6.0,8.0,5.0,5.0,6.0,0,1
165,1,17,6.0,1,13.0,,30.0,23.0,2.0,4.0,1.0,1.0,"Georgia, USA","30,677",3.0,"38,548.00",2.0,10.0,25.0,20.0,25.0,5.0,15.0,8.0,8.0,8.0,8.0,3.0,4.0,0,1
166,1,17,7.0,1,13.0,,30.0,22.0,2.0,4.0,1.0,1.0,"Georgia, USA","30,677",3.0,"38,548.00",2.0,15.0,15.0,25.0,20.0,15.0,10.0,7.0,7.0,8.0,7.0,7.0,7.0,0,1
167,1,17,8.0,1,13.0,,30.0,25.0,2.0,2.0,1.0,1.0,"Georgia, USA","30,677",3.0,"38,548.00",2.0,9.09,18.18,27.27,18.18,18.18,9.09,6.0,7.0,8.0,5.0,7.0,7.0,0,1
168,1,17,9.0,1,13.0,,30.0,26.0,2.0,6.0,1.0,1.0,"Georgia, USA","30,677",3.0,"38,548.00",2.0,20.0,10.0,20.0,30.0,10.0,10.0,6.0,8.0,9.0,6.0,6.0,6.0,1,1
169,1,17,10.0,1,13.0,,30.0,26.0,2.0,2.0,1.0,1.0,"Georgia, USA","30,677",3.0,"38,548.00",2.0,15.0,15.0,15.0,40.0,10.0,5.0,5.0,10.0,8.0,6.0,9.0,,0,1
170,1,18,1.0,1,8.0,,27.0,21.0,2.0,4.0,8.0,8.0,New York,"10,028",1.0,"52,010.00",7.0,15.0,20.0,20.0,15.0,15.0,15.0,4.0,9.0,7.0,6.0,5.0,6.0,0,0
171,1,18,2.0,1,8.0,,27.0,24.0,2.0,2.0,8.0,8.0,New York,"10,028",1.0,"52,010.00",7.0,45.0,5.0,25.0,20.0,0.0,5.0,5.0,8.0,7.0,5.0,9.0,5.0,0,0
172,1,18,3.0,1,8.0,,27.0,25.0,2.0,2.0,8.0,8.0,New York,"10,028",1.0,"52,010.00",7.0,35.0,10.0,35.0,10.0,10.0,0.0,7.0,9.0,9.0,8.0,9.0,7.0,0,0
173,1,18,4.0,1,8.0,,27.0,23.0,2.0,2.0,8.0,8.0,New York,"10,028",1.0,"52,010.00",7.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,9.0,9.0,5.0,9.0,7.0,0,0
174,1,18,5.0,1,8.0,,27.0,21.0,2.0,2.0,8.0,8.0,New York,"10,028",1.0,"52,010.00",7.0,20.0,5.0,25.0,25.0,10.0,15.0,5.0,5.0,7.0,6.0,7.0,5.0,0,1
175,1,18,6.0,1,8.0,,27.0,23.0,2.0,4.0,8.0,8.0,New York,"10,028",1.0,"52,010.00",7.0,10.0,25.0,20.0,25.0,5.0,15.0,4.0,8.0,9.0,2.0,8.0,3.0,0,0
176,1,18,7.0,1,8.0,,27.0,22.0,2.0,4.0,8.0,8.0,New York,"10,028",1.0,"52,010.00",7.0,15.0,15.0,25.0,20.0,15.0,10.0,5.0,7.0,8.0,5.0,9.0,5.0,0,0
177,1,18,8.0,1,8.0,,27.0,25.0,2.0,2.0,8.0,8.0,New York,"10,028",1.0,"52,010.00",7.0,9.09,18.18,27.27,18.18,18.18,9.09,5.0,6.0,7.0,4.0,5.0,6.0,1,1
178,1,18,9.0,1,8.0,,27.0,26.0,2.0,6.0,8.0,8.0,New York,"10,028",1.0,"52,010.00",7.0,20.0,10.0,20.0,30.0,10.0,10.0,6.0,7.0,8.0,7.0,9.0,6.0,0,1
179,1,18,10.0,1,8.0,,27.0,26.0,2.0,2.0,8.0,8.0,New York,"10,028",1.0,"52,010.00",7.0,15.0,15.0,15.0,40.0,10.0,5.0,5.0,6.0,6.0,4.0,5.0,,0,0
180,1,19,1.0,1,8.0,,28.0,21.0,2.0,4.0,1.0,1.0,california,"2,467",4.0,,7.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,6.0,8.0,9.0,8.0,8.0,1,1
181,1,19,2.0,1,8.0,,28.0,24.0,2.0,2.0,1.0,1.0,california,"2,467",4.0,,7.0,45.0,5.0,25.0,20.0,0.0,5.0,7.0,6.0,8.0,9.0,4.0,5.0,1,1
182,1,19,3.0,1,8.0,,28.0,25.0,2.0,2.0,1.0,1.0,california,"2,467",4.0,,7.0,35.0,10.0,35.0,10.0,10.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0
183,1,19,4.0,1,8.0,,28.0,23.0,2.0,2.0,1.0,1.0,california,"2,467",4.0,,7.0,20.0,20.0,20.0,20.0,10.0,10.0,9.0,8.0,10.0,10.0,7.0,8.0,1,1
184,1,19,5.0,1,8.0,,28.0,21.0,2.0,2.0,1.0,1.0,california,"2,467",4.0,,7.0,20.0,5.0,25.0,25.0,10.0,15.0,7.0,5.0,7.0,8.0,7.0,9.0,1,1
185,1,19,6.0,1,8.0,,28.0,23.0,2.0,4.0,1.0,1.0,california,"2,467",4.0,,7.0,10.0,25.0,20.0,25.0,5.0,15.0,7.0,6.0,8.0,8.0,6.0,9.0,1,1
186,1,19,7.0,1,8.0,,28.0,22.0,2.0,4.0,1.0,1.0,california,"2,467",4.0,,7.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,8.0,8.0,8.0,6.0,1,1
187,1,19,8.0,1,8.0,,28.0,25.0,2.0,2.0,1.0,1.0,california,"2,467",4.0,,7.0,9.09,18.18,27.27,18.18,18.18,9.09,8.0,8.0,5.0,9.0,8.0,9.0,1,1
188,1,19,9.0,1,8.0,,28.0,26.0,2.0,6.0,1.0,1.0,california,"2,467",4.0,,7.0,20.0,10.0,20.0,30.0,10.0,10.0,8.0,5.0,5.0,6.0,5.0,5.0,1,1
189,1,19,10.0,1,8.0,,28.0,26.0,2.0,2.0,1.0,1.0,california,"2,467",4.0,,7.0,15.0,15.0,15.0,40.0,10.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1
190,1,20,1.0,1,8.0,,24.0,21.0,2.0,4.0,1.0,1.0,Washington DC,"3,031",1.0,,7.0,15.0,20.0,20.0,15.0,15.0,15.0,5.0,6.0,6.0,8.0,10.0,8.0,0,1
191,1,20,2.0,1,8.0,,24.0,24.0,2.0,2.0,1.0,1.0,Washington DC,"3,031",1.0,,7.0,45.0,5.0,25.0,20.0,0.0,5.0,6.0,7.0,8.0,7.0,9.0,8.0,0,1
192,1,20,3.0,1,8.0,,24.0,25.0,2.0,2.0,1.0,1.0,Washington DC,"3,031",1.0,,7.0,35.0,10.0,35.0,10.0,10.0,0.0,8.0,7.0,9.0,7.0,9.0,7.0,0,0
193,1,20,4.0,1,8.0,,24.0,23.0,2.0,2.0,1.0,1.0,Washington DC,"3,031",1.0,,7.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,9.0,10.0,10.0,8.0,8.0,0,1
194,1,20,5.0,1,8.0,,24.0,21.0,2.0,2.0,1.0,1.0,Washington DC,"3,031",1.0,,7.0,20.0,5.0,25.0,25.0,10.0,15.0,9.0,6.0,7.0,9.0,6.0,5.0,0,1
195,1,20,6.0,1,8.0,,24.0,23.0,2.0,4.0,1.0,1.0,Washington DC,"3,031",1.0,,7.0,10.0,25.0,20.0,25.0,5.0,15.0,8.0,9.0,9.0,9.0,10.0,7.0,0,1
196,1,20,7.0,1,8.0,,24.0,22.0,2.0,4.0,1.0,1.0,Washington DC,"3,031",1.0,,7.0,15.0,15.0,25.0,20.0,15.0,10.0,8.0,6.0,7.0,7.0,8.0,6.0,0,1
197,1,20,8.0,1,8.0,,24.0,25.0,2.0,2.0,1.0,1.0,Washington DC,"3,031",1.0,,7.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,6.0,8.0,7.0,9.0,8.0,1,1
198,1,20,9.0,1,8.0,,24.0,26.0,2.0,6.0,1.0,1.0,Washington DC,"3,031",1.0,,7.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,8.0,7.0,8.0,7.0,8.0,0,1
199,1,20,10.0,1,8.0,,24.0,26.0,2.0,2.0,1.0,1.0,Washington DC,"3,031",1.0,,7.0,15.0,15.0,15.0,40.0,10.0,5.0,9.0,9.0,8.0,10.0,8.0,8.0,0,1
200,2,21,40.0,0,5.0,,21.0,25.0,4.0,4.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,10.0,6.0,4.0,7.0,0,0
201,2,21,41.0,0,5.0,,21.0,30.0,4.0,4.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,,0,0
202,2,21,42.0,0,5.0,,21.0,23.0,4.0,4.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,20.0,25.0,20.0,15.0,10.0,10.0,3.0,10.0,9.0,5.0,9.0,2.0,0,0
203,2,21,43.0,0,5.0,,21.0,24.0,4.0,2.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,25.0,35.0,30.0,10.0,0.0,0.0,4.0,5.0,6.0,4.0,6.0,2.0,0,0
204,2,21,44.0,0,5.0,,21.0,24.0,4.0,2.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,25.0,15.0,25.0,25.0,15.0,15.0,6.0,7.0,8.0,6.0,7.0,7.0,0,1
205,2,21,45.0,0,5.0,,21.0,28.0,4.0,2.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,8.0,7.0,9.0,6.0,0,1
206,2,21,46.0,0,5.0,,21.0,26.0,4.0,2.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,20.0,35.0,20.0,10.0,10.0,5.0,6.0,7.0,10.0,8.0,9.0,8.0,0,0
207,2,21,47.0,0,5.0,,21.0,30.0,4.0,2.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,20.0,20.0,25.0,25.0,5.0,5.0,9.0,5.0,6.0,5.0,5.0,7.0,0,1
208,2,21,48.0,0,5.0,,21.0,22.0,4.0,2.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,30.0,15.0,25.0,25.0,5.0,0.0,3.0,8.0,5.0,5.0,8.0,3.0,0,0
209,2,21,49.0,0,5.0,,21.0,25.0,4.0,4.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,20.0,20.0,20.0,20.0,5.0,15.0,6.0,7.0,8.0,4.0,6.0,4.0,0,0
210,2,21,50.0,0,5.0,,21.0,27.0,4.0,1.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,35.0,10.0,20.0,15.0,10.0,10.0,5.0,8.0,8.0,,,,0,0
211,2,21,51.0,0,5.0,,21.0,23.0,4.0,2.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,25.0,10.0,35.0,15.0,0.0,15.0,2.0,8.0,8.0,3.0,2.0,2.0,0,0
212,2,21,52.0,0,5.0,,21.0,21.0,4.0,2.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,15.0,20.0,15.0,30.0,5.0,15.0,6.0,6.0,8.0,6.0,7.0,6.0,0,0
213,2,21,53.0,0,5.0,,21.0,28.0,4.0,2.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,40.0,15.0,20.0,10.0,5.0,10.0,6.0,8.0,8.0,7.0,7.0,6.0,0,0
214,2,21,54.0,0,5.0,,21.0,28.0,4.0,2.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,40.0,20.0,20.0,20.0,0.0,0.0,5.0,7.0,7.0,7.0,7.0,5.0,0,0
215,2,21,55.0,0,5.0,,21.0,23.0,4.0,1.0,8.0,10.0,New Jersey,"7,661",6.0,,10.0,20.0,25.0,25.0,10.0,10.0,10.0,5.0,8.0,10.0,7.0,9.0,5.0,0,0
216,2,22,40.0,0,9.0,,27.0,25.0,1.0,4.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,25.0,20.0,25.0,20.0,10.0,0.0,4.0,10.0,8.0,8.0,6.0,4.0,0,0
217,2,22,41.0,0,9.0,,27.0,30.0,1.0,4.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,,0,0
218,2,22,42.0,0,9.0,,27.0,23.0,1.0,4.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,20.0,25.0,20.0,15.0,10.0,10.0,3.0,6.0,8.0,5.0,5.0,1.0,0,0
219,2,22,43.0,0,9.0,,27.0,24.0,1.0,2.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,25.0,35.0,30.0,10.0,0.0,0.0,4.0,5.0,5.0,3.0,5.0,1.0,0,0
220,2,22,44.0,0,9.0,,27.0,24.0,1.0,2.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,25.0,15.0,25.0,25.0,15.0,15.0,6.0,7.0,6.0,6.0,8.0,5.0,1,1
221,2,22,45.0,0,9.0,,27.0,28.0,1.0,2.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,7.0,7.0,5.0,6.0,5.0,1,1
222,2,22,46.0,0,9.0,,27.0,26.0,1.0,2.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,20.0,35.0,20.0,10.0,10.0,5.0,5.0,8.0,5.0,5.0,6.0,5.0,0,0
223,2,22,47.0,0,9.0,,27.0,30.0,1.0,2.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,20.0,20.0,25.0,25.0,5.0,5.0,,5.0,6.0,5.0,6.0,3.0,0,1
224,2,22,48.0,0,9.0,,27.0,22.0,1.0,2.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,30.0,15.0,25.0,25.0,5.0,0.0,4.0,6.0,6.0,5.0,,3.0,0,0
225,2,22,49.0,0,9.0,,27.0,25.0,1.0,4.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,8.0,7.0,7.0,7.0,,0,0
226,2,22,50.0,0,9.0,,27.0,27.0,1.0,1.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,35.0,10.0,20.0,15.0,10.0,10.0,6.0,8.0,7.0,6.0,,,0,0
227,2,22,51.0,0,9.0,,27.0,23.0,1.0,2.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,25.0,10.0,35.0,15.0,0.0,15.0,2.0,2.0,3.0,2.0,2.0,1.0,0,0
228,2,22,52.0,0,9.0,,27.0,21.0,1.0,2.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,15.0,20.0,15.0,30.0,5.0,15.0,4.0,6.0,7.0,6.0,5.0,5.0,0,0
229,2,22,53.0,0,9.0,,27.0,28.0,1.0,2.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,40.0,15.0,20.0,10.0,5.0,10.0,6.0,8.0,8.0,7.0,8.0,6.0,0,0
230,2,22,54.0,0,9.0,,27.0,28.0,1.0,2.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,40.0,20.0,20.0,20.0,0.0,0.0,4.0,7.0,7.0,6.0,6.0,5.0,0,0
231,2,22,55.0,0,9.0,,27.0,23.0,1.0,1.0,1.0,2.0,"Ann Arbor, MI","48,104",1.0,"28,418.00",5.0,20.0,25.0,25.0,10.0,10.0,10.0,5.0,8.0,9.0,7.0,10.0,8.0,0,0
232,2,23,40.0,0,3.0,,21.0,25.0,4.0,4.0,9.0,6.0,Hong Kong,0,1.0,,3.0,25.0,20.0,25.0,20.0,10.0,0.0,5.0,4.0,3.0,7.0,4.0,3.0,0,0
233,2,23,41.0,0,3.0,,21.0,30.0,4.0,4.0,9.0,6.0,Hong Kong,0,1.0,,3.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,8.0,8.0,8.0,8.0,,0,0
234,2,23,42.0,0,3.0,,21.0,23.0,4.0,4.0,9.0,6.0,Hong Kong,0,1.0,,3.0,20.0,25.0,20.0,15.0,10.0,10.0,6.0,10.0,9.0,8.0,9.0,,0,0
235,2,23,43.0,0,3.0,,21.0,24.0,4.0,2.0,9.0,6.0,Hong Kong,0,1.0,,3.0,25.0,35.0,30.0,10.0,0.0,0.0,4.0,6.0,5.0,4.0,3.0,2.0,1,1
236,2,23,44.0,0,3.0,,21.0,24.0,4.0,2.0,9.0,6.0,Hong Kong,0,1.0,,3.0,25.0,15.0,25.0,25.0,15.0,15.0,8.0,8.0,8.0,10.0,7.0,8.0,1,1
237,2,23,45.0,0,3.0,,21.0,28.0,4.0,2.0,9.0,6.0,Hong Kong,0,1.0,,3.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,7.0,6.0,6.0,6.0,1,1
